id,size_length,size_width,aspect_ratio
1185ce199419ff00,393,300,1.31
118647bb47352602,300,300,1
1186d2d97d30e6bf,300,431,0.696055684
1186f5ffe60e0a3b,300,310,0.967741935
1187934f1ea4be8b,300,500,0.6
1187c8af46c7670f,493,300,1.643333333
1187e5ba9634eb2b,381,300,1.27
11883b5a6c2506c9,300,354,0.847457627
11884e2be9dd8d1c,301,300,1.003333333
118869b127e54529,300,400,0.75
1188b91981e94ac,300,745,0.402684564
1188e7d9969a4d89,509,300,1.696666667
11891641dcc1de88,300,311,0.964630225
118ab51468777545,300,403,0.744416873
118ad1261e17b93b,300,1100,0.272727273
118b368ab6b75dd8,300,373,0.804289544
118b42baac8fa942,300,636,0.471698113
118b70aee6cb21b1,300,405,0.740740741
118bbc8edc358ca6,372,300,1.24
118c240ba26f271b,300,392,0.765306122
118c6b10f0165337,300,438,0.684931507
118ceeb233225038,300,377,0.795755968
118d1934717cfee8,300,533,0.562851782
118df6d30e2726df,300,387,0.775193798
11904ed0e7f212a6,300,325,0.923076923
1190845b31ad48db,340,300,1.133333333
11913a38ae553b53,300,511,0.587084149
119260112581bd9a,300,334,0.898203593
1192d7b90ffb8d53,300,372,0.806451613
11930791bf87da5c,430,300,1.433333333
1193947d0ddf3e3f,300,301,0.996677741
1193e10095ab43b0,300,379,0.791556728
11943ea5308c89c4,495,300,1.65
11951fe0ce1da11b,360,300,1.2
119603c4404fefc4,300,391,0.767263427
1196b7819e6524f5,300,392,0.765306122
11972bafc9a994e1,300,300,1
119868f53e164eaa,300,368,0.815217391
1199038531d2855d,300,428,0.700934579
11990bd9e816160e,368,300,1.226666667
11992b3ab2a359e2,300,380,0.789473684
11995a15828930bf,300,463,0.647948164
119961ee221fdba6,449,300,1.496666667
11999ab0011f7cdc,300,395,0.759493671
119a36e608597689,300,400,0.75
119a7ba79144856e,300,474,0.632911392
119ce1698c2428ff,426,300,1.42
119d71604b1bb1de,513,300,1.71
119dbee2795ed2c7,422,300,1.406666667
119de77668540b73,300,434,0.69124424
119e10f3d3a194e0,300,374,0.802139037
119e1689d89f04f1,300,458,0.655021834
119e1b246b826b41,300,370,0.810810811
119f12a06a2c9c24,300,422,0.710900474
119f12c6a3eaf359,300,460,0.652173913
119f8c7e09787c8,336,300,1.12
11a011ba4afef2bc,352,300,1.173333333
11a175af0a59c1a6,406,300,1.353333333
11a17be77eddd445,300,343,0.874635569
11a1b82a2ece5e9a,300,419,0.715990453
11a29bdbf5ccebea,300,566,0.530035336
11a2a83b63163730,385,300,1.283333333
11a392f358dc5a88,300,376,0.79787234
11a43c6a7cca5481,469,300,1.563333333
11a446f897b5b46,300,303,0.99009901
11a4532c81714795,300,544,0.551470588
11a4b032793ab17a,511,300,1.703333333
11a4c9a468b7e385,300,411,0.729927007
11a52fdbcc160d03,300,348,0.862068966
11a5ba04a1df2ea1,300,404,0.742574257
11a6461915a7e0fd,391,300,1.303333333
11a6e5103e3b116e,300,640,0.46875
11a6fa6638760055,300,300,1
11a82dc8281d4771,400,300,1.333333333
11a836db2f9bd0c5,333,300,1.11
11a94c0e4374f3d0,300,419,0.715990453
11a993ecec737946,406,300,1.353333333
11a9ac1a6206a4c8,300,336,0.892857143
11aa2562a3ce4745,300,449,0.668151448
11aa30d31a10e2e6,300,300,1
11aa7c34bf5ebccb,330,300,1.1
11ab01ff120858c,300,797,0.376411543
11ab6021b4316ea1,481,300,1.603333333
11aba3e0bce23acd,300,441,0.680272109
11ac02b9fd96bc7c,473,300,1.576666667
11ac77723bbf78a4,300,484,0.619834711
11ac8f8a27f042db,300,450,0.666666667
11aca7498b4b0e88,300,381,0.787401575
11ad28e63881b6f5,300,355,0.845070423
11af7699929415c5,300,411,0.729927007
11b0d2f61c795871,300,399,0.751879699
11b20b0d7517e950,300,328,0.914634146
11b255ec272afa1a,300,379,0.791556728
11b462b939f06bb4,364,300,1.213333333
11b4dc7ee2b8e795,300,472,0.63559322
11b61262c19af42f,300,400,0.75
11b68a73e2a47d40,300,517,0.580270793
11b84e8e896db6d7,300,838,0.357995227
11b8bd997731ede8,300,385,0.779220779
11b966ed0f867b0d,300,348,0.862068966
11b99bedb2e45b51,458,300,1.526666667
11b9b253b15aac63,367,300,1.223333333
11bb24eb45cfe7a4,300,348,0.862068966
11bb6378a1045093,300,376,0.79787234
11bcea0e7d110516,405,300,1.35
11bd701a1e45e2fa,1052,300,3.506666667
11c1c907367ce613,400,300,1.333333333
11c1e0f521120852,309,300,1.03
11c36f5e4e484140,300,300,1
11c3ad0d86174cdd,300,367,0.817438692
11c432a967ccd29a,603,300,2.01
11c4891faaaea5c6,300,420,0.714285714
11c4cd26c58afcb1,400,300,1.333333333
11c5bb2cb1119ee3,400,300,1.333333333
11c5d23612de8b73,300,376,0.79787234
11c6a3daba10c16b,300,335,0.895522388
11c6f5b422bbabdb,300,304,0.986842105
11c7143510270a1f,300,381,0.787401575
11c74dc2f5419a2d,300,555,0.540540541
11c7d86de428f4d9,309,300,1.03
11c830a275f6e15c,418,300,1.393333333
11c8ed6a3802a25f,300,300,1
11c969c24f771672,433,300,1.443333333
11cac54092afc246,401,300,1.336666667
11cae39d1983178d,440,300,1.466666667
11caf3d0a4a34805,300,314,0.955414013
11cc9b64741422cd,427,300,1.423333333
11cd991e2e638972,320,300,1.066666667
11cdf83706c0329,300,367,0.817438692
11cebe5f896a2da7,399,300,1.33
11cee0f49b3bb92e,432,300,1.44
11d071ea4fba2727,426,300,1.42
11d10e5c78d976d7,300,456,0.657894737
11d10f31b7f33ca5,300,456,0.657894737
11d2135996dfef4e,300,443,0.677200903
11d2362d5d869d2b,533,300,1.776666667
11d269a549fd3c6f,300,518,0.579150579
11d373d75ad002b7,300,517,0.580270793
11d4f5e26dff344d,406,300,1.353333333
11d57dfd5e05b389,300,395,0.759493671
11d591dd44bb2521,300,450,0.666666667
11d64c6b41a080de,303,300,1.01
11d6e03d8c6845e,300,722,0.415512465
11d70da7d5172bcd,300,414,0.724637681
11d73cf50bc78101,300,386,0.777202073
11d7c30518f2f9bc,300,822,0.364963504
11d815aa8a906d91,369,300,1.23
11d87fa980835416,309,300,1.03
11d886c55918fd38,307,300,1.023333333
11d932ca5cb049c1,300,300,1
11d93931c2839a6c,300,415,0.722891566
11d943d008a3a475,300,371,0.808625337
11d947d8446daf14,300,400,0.75
11d9f399addc3894,505,300,1.683333333
11da01408de610d6,300,511,0.587084149
11da79801826f2da,300,450,0.666666667
11daa41b503b07dc,300,300,1
11dac0a7f79dd39e,307,300,1.023333333
11db35d22cbdb8d,300,427,0.702576112
11dc74f8d1deb719,370,300,1.233333333
11dc972e8d3fc39d,300,417,0.71942446
11dca2a4c72f5946,300,399,0.751879699
11dd2bf84ec85cd8,300,318,0.943396226
11debb30d45f0dff,425,300,1.416666667
11df2969d5af0d4d,763,300,2.543333333
11df549ccceace2c,555,300,1.85
11df7e8bdaddb68,368,300,1.226666667
11df98a6d2018565,300,445,0.674157303
11dfd7ccc260fcd4,300,481,0.623700624
11dfffb3fc0d2e0,347,300,1.156666667
11e01db89e8ef85b,675,300,2.25
11e0a4f6d6410fb0,374,300,1.246666667
11e0c8e0d600b0c,431,300,1.436666667
11e111d2fa5bb659,549,300,1.83
11e229913e46af41,400,300,1.333333333
11e2cf10c5454969,300,723,0.414937759
11e318bded909338,300,438,0.684931507
11e33324b3a20eb,407,300,1.356666667
11e3793d408f0f65,371,300,1.236666667
11e39fa2beda9f40,300,547,0.548446069
11e411079c4e683c,300,303,0.99009901
11e54f8ae910c81d,300,407,0.737100737
11e5aad1f34092f4,300,466,0.643776824
11e5ff64ed44a78f,300,646,0.464396285
11e63a1d152086e3,450,300,1.5
11e671be73eea67d,300,301,0.996677741
11e6f65d6a1b06d6,300,533,0.562851782
11e7ed01e5a8c3be,300,373,0.804289544
11e887f04725a8e5,313,300,1.043333333
11e8f0f49af21c9c,430,300,1.433333333
11e9c75464da0832,554,300,1.846666667
11ea315dd114dc73,342,300,1.14
11eaaa073be3e313,300,375,0.8
11eafea375958433,300,368,0.815217391
11eb0239160e9798,300,568,0.528169014
11eb03b99a96d289,375,300,1.25
11ebaed44de29857,300,546,0.549450549
11ec19f0b7b9f6e2,300,387,0.775193798
11ec7791f177f812,394,300,1.313333333
11ec8ce76a10ab70,430,300,1.433333333
11ece5e54c834cf,488,300,1.626666667
11ecfe6c848b6aff,300,472,0.63559322
11ed6cd579ecaea8,463,300,1.543333333
11ed7c3c6b86bf60,300,425,0.705882353
11ee63358c3e187f,300,536,0.559701493
11ef5f982a6d29c2,300,476,0.630252101
11ef6f0f8f96d813,300,319,0.940438871
11ef835b43e10804,370,300,1.233333333
11efd90cb704bdb1,300,406,0.738916256
11f0b1b26747a245,372,300,1.24
11f0bbf15b20a6b8,300,485,0.618556701
11f0d7396f4c7386,300,537,0.558659218
11f14cdd732025e7,300,389,0.771208226
11f1c286691b270a,300,438,0.684931507
11f250647eb98139,300,400,0.75
11f25a884195d486,300,415,0.722891566
11f29f41749a5908,300,401,0.748129676
11f40856bed3b8e4,300,785,0.382165605
11f50e19780f84e4,300,357,0.840336134
11f59772e05030df,385,300,1.283333333
11f6f58d0213923d,396,300,1.32
11f7449187c96d08,719,300,2.396666667
11f7c844c14f36ef,300,667,0.449775112
11f8e7e46efcbbb3,300,300,1
11f920fe8e5e4dc6,389,300,1.296666667
11fa2b43e1424077,305,300,1.016666667
11fa9f32e6344158,300,433,0.692840647
11fb59156bf24da8,300,374,0.802139037
11fbd3505f732d04,303,300,1.01
11fd08b1f20705bc,300,596,0.503355705
11fdfa4062d9cfda,339,300,1.13
11fe1c93bd7b90c9,300,360,0.833333333
11fef6f2e5918c94,300,302,0.993377483
11ff233f8044a398,420,300,1.4
11ff3fe5e6ed10d8,588,300,1.96
11ff6eec6e54f81f,300,533,0.562851782
11ff86e74ceb0a95,428,300,1.426666667
11ff8d0ca4b6fccf,400,300,1.333333333
1200cede6cfe2f53,335,300,1.116666667
12016b17608ad589,300,585,0.512820513
1202c5614b9b351b,300,399,0.751879699
1203e8f710050d4b,422,300,1.406666667
1204c749cf6e4883,300,426,0.704225352
120692af6546e1b3,385,300,1.283333333
1206b7dce2b35f65,300,339,0.884955752
12074c9aa2d905b9,300,302,0.993377483
12079487a26b6509,2457,300,8.19
1207d754bd632aac,393,300,1.31
1.20802E+15,300,461,0.650759219
1208b3aa536af605,409,300,1.363333333
1208fc38cc4f2d4,300,430,0.697674419
12094335f87a1ec5,300,585,0.512820513
12094f3e5d2abf27,300,312,0.961538462
1209fbce7aa42bb1,300,341,0.879765396
120a1548ec1b1f85,300,420,0.714285714
120a9aede3051fc4,300,380,0.789473684
120b1ff5670402b9,380,300,1.266666667
120b405fdffe423d,300,409,0.733496333
120b818a869071b3,300,567,0.529100529
120bc376f3e38804,300,547,0.548446069
120c4c2fd8cf6ef9,443,300,1.476666667
120c76942d2ffa34,300,400,0.75
120c81a0e0bdfbb,300,300,1
120c9694a8e5f209,300,554,0.541516245
120d630028b902bc,300,300,1
120e0070809730ef,300,666,0.45045045
120f4698f1af422c,449,300,1.496666667
120ff444ce4f3a63,300,604,0.496688742
12105ec42ac0d5be,303,300,1.01
1210be44c322176a,312,300,1.04
12129ca229ecf4d2,499,300,1.663333333
1212b949c33e7cbc,300,300,1
12131eebb2c5117d,501,300,1.67
121340f8d25eda07,361,300,1.203333333
1214ad77ea9c2743,300,408,0.735294118
12154a37d994582c,655,300,2.183333333
1215e95313f28c18,400,300,1.333333333
121615f1f95fa6c0,400,300,1.333333333
1216a9bb3cdc6b1b,300,441,0.680272109
121a0c6fa2853f2d,300,369,0.81300813
121a9266ffeb65cd,480,300,1.6
121abcaf6a17fcc7,300,394,0.76142132
121b964d05cf2bf0,300,374,0.802139037
121d7d3ed224cd35,473,300,1.576666667
121dc0b9c2bb7e6a,420,300,1.4
121e502f801d1c7,357,300,1.19
121f85bb631ae733,300,400,0.75
122139809e77a01,300,424,0.70754717
1221afa48991e606,388,300,1.293333333
1223c239e4375264,366,300,1.22
1224c1758e85510d,300,427,0.702576112
12265be4a51ba3cb,326,300,1.086666667
12276f0d3b8e3ecd,300,490,0.612244898
1227db1351d9aaec,300,428,0.700934579
1229a11752bcf3b5,300,528,0.568181818
1229bf5d6d98d0ea,450,300,1.5
122a810ab4fdabc8,300,300,1
122b831cb0015314,375,300,1.25
122c1019d1a04a43,438,300,1.46
122ce10196f4a9e6,451,300,1.503333333
122cfd7c6ef3ecfb,347,300,1.156666667
122f58cfd1b06482,300,403,0.744416873
122f9d8b891da65f,440,300,1.466666667
122ff1eb6fc64224,300,454,0.660792952
12302cb3952cedc,436,300,1.453333333
1230a735176e76c4,300,773,0.388098318
1230bda1a9ab0ba8,356,300,1.186666667
1230c94c8288aabb,300,401,0.748129676
1231147caa7a2b2a,300,397,0.755667506
12313f2b6a2da3d4,300,418,0.717703349
12319c821d63e1cb,300,739,0.405953992
12328dfcff88fef3,510,300,1.7
12341d892c730673,520,300,1.733333333
1.23464E+15,374,300,1.246666667
1234da32a1529cbd,707,300,2.356666667
1235646e7b3d9808,300,415,0.722891566
12371b9bfe04bc6f,380,300,1.266666667
123731959c1c4b0a,502,300,1.673333333
12382497ae142b0f,316,300,1.053333333
1238b32add1a0047,300,445,0.674157303
123996fc4d2c8662,300,451,0.66518847
1239db2767d29201,389,300,1.296666667
123a876ceeae855c,350,300,1.166666667
123b298f25631bcf,300,374,0.802139037
123b3a1ff4b34315,404,300,1.346666667
123bb55ad49f6ab9,321,300,1.07
123c203b032afefc,332,300,1.106666667
123cecff18cb4196,507,300,1.69
123d4c490d4cbf63,364,300,1.213333333
123dbefa4ed91593,300,927,0.323624595
123e364e65001a3d,433,300,1.443333333
123eb092e72985a9,300,427,0.702576112
123f1f89708c4b43,300,409,0.733496333
12410fbe09e076ca,300,520,0.576923077
1241387361d1f20b,436,300,1.453333333
124151a6d952a91a,300,401,0.748129676
1242860412e87e94,581,300,1.936666667
1243170a04269036,300,400,0.75
1243c46c6c8532a6,300,375,0.8
1243da4417dadbb,300,444,0.675675676
1243fd31d9224d1b,300,414,0.724637681
124466456ee2763,300,300,1
1244b61c09fac657,300,453,0.662251656
1244de9a05d413a4,314,300,1.046666667
1244e659b0d5935,300,300,1
12460a342f13f9ab,300,685,0.437956204
124702139d603ec5,300,405,0.740740741
124835069d8ecd4b,533,300,1.776666667
12486cc9212f97ec,300,300,1
12489d05130b7ca1,392,300,1.306666667
124a70b3fee3901f,300,400,0.75
124b864310911391,445,300,1.483333333
124d95f748ba6935,300,351,0.854700855
124e64f0d05445a1,300,509,0.589390963
1250ab80895df88e,812,300,2.706666667
1250d9fcf703aaa9,398,300,1.326666667
1250dbb7fd8a6626,300,399,0.751879699
1251a63ffa5e05b4,300,502,0.597609562
1251a8a0fab63e5c,419,300,1.396666667
12525efdf379c68a,390,300,1.3
1252c2282e71117,300,413,0.726392252
125429b210afe8b4,300,347,0.864553314
125431e60efc4c37,300,390,0.769230769
12543ff854bc999c,300,329,0.911854103
125570b6bd9bc080,300,533,0.562851782
12566edad7015d9b,300,407,0.737100737
1256e85f63c3bcd8,300,416,0.721153846
1257fbbb27d3a0a3,400,300,1.333333333
125841ff89d20586,518,300,1.726666667
12588b8895c57ecb,410,300,1.366666667
1258e2c17dfaf87f,416,300,1.386666667
12592c50705c83fa,772,300,2.573333333
125a170c1a20231a,773,300,2.576666667
125a7d5c98a78631,701,300,2.336666667
125ac26bcad63a7c,371,300,1.236666667
125b41288b837bf7,385,300,1.283333333
125bb46c10b5852d,432,300,1.44
125bc0b722679294,485,300,1.616666667
125ce79a74c1b1af,451,300,1.503333333
125d01c9ea803a45,371,300,1.236666667
125d0c89e5553468,389,300,1.296666667
125df10efba41864,315,300,1.05
125e72b5d14b731d,581,300,1.936666667
125e75f105740d8a,400,300,1.333333333
125f450c84d1f0f4,300,400,0.75
125f514457acc0ea,300,516,0.581395349
125f68a83ec52a33,300,400,0.75
125fc95c32c1366e,399,300,1.33
125fd5d656deefc4,379,300,1.263333333
126058f7441bce21,427,300,1.423333333
1260eb55a15e0743,300,300,1
12611106a15d7231,300,642,0.46728972
126165c22ca10ed0,300,311,0.964630225
12635b8c6b2a76cb,300,385,0.779220779
126477dd71e68619,300,350,0.857142857
1264e2a745d92980,400,300,1.333333333
1265f85b7c9c76df,300,300,1
12669383322cb3d3,386,300,1.286666667
1266c418adbe2e76,477,300,1.59
126701c447371fb8,300,465,0.64516129
1267082d62fbe1b,300,500,0.6
1267c04ca108abe1,300,462,0.649350649
1267d94fafd1c70b,331,300,1.103333333
1268d015b7fe8fab,449,300,1.496666667
1268da8a19ea77fd,326,300,1.086666667
1268e666735e66a7,300,533,0.562851782
126a5da8da9e0880,300,496,0.60483871
126b810c7f4c6653,451,300,1.503333333
126ba3c53cffa069,300,300,1
126bc1dc2832c1e,399,300,1.33
126be12f5801f700,300,344,0.872093023
126be4d44b7e807d,400,300,1.333333333
126be96592f92bfc,300,391,0.767263427
126c5c3d066bc510,300,300,1
126cc171abf136a2,300,375,0.8
126d330d800d36bc,300,646,0.464396285
126fa63516cb0fa2,368,300,1.226666667
126fd39b6dac96f8,387,300,1.29
1270b3c6abccfb30,300,400,0.75
1270f4cf86912888,300,302,0.993377483
127108820e930f72,530,300,1.766666667
127152148807c6a0,300,300,1
1272128ef1a6c42b,300,483,0.621118012
1273d7a53ed01291,392,300,1.306666667
12754e0ded7125cd,300,380,0.789473684
127570066878ea3d,300,381,0.787401575
12757a787ac947ac,414,300,1.38
127580fb260302c7,300,399,0.751879699
1276ea439db772ab,300,379,0.791556728
12774e3de6d6c9c8,300,353,0.849858357
1277564fc535d3a6,300,1744,0.172018349
1277a6f3c32dcf16,300,474,0.632911392
1278490be941d40c,318,300,1.06
1279cb6e81ab063c,300,421,0.712589074
127a1b7ef9b87582,300,419,0.715990453
127a208d74a1dad0,300,534,0.561797753
127b0d097d99f1cd,974,300,3.246666667
127b3e025116a639,300,300,1
127b966889c5e31b,300,550,0.545454545
127cff6da2dea6b2,300,368,0.815217391
127d34402cb91d14,669,300,2.23
127d9718bdb37015,347,300,1.156666667
127dcdb0fbf1f2f5,575,300,1.916666667
127e14fdd4af6dc8,300,380,0.789473684
127e2d203927b45e,300,341,0.879765396
127f58081f74d51a,300,386,0.777202073
12800c08165abb85,300,399,0.751879699
12802e3ac2f323fa,362,300,1.206666667
128041bc9af24cf6,300,409,0.733496333
128112f00fbe829b,300,496,0.60483871
1281141abbe6e024,308,300,1.026666667
12815dba5ce422fa,300,404,0.742574257
1281965411dfa157,300,452,0.663716814
12827344c2e7d566,300,302,0.993377483
1282c881f2b21ab6,300,375,0.8
1282e0d123719557,300,359,0.835654596
12830d95473a04da,454,300,1.513333333
128333300323cd09,300,433,0.692840647
1283d21837abf14c,300,387,0.775193798
12840623fba893b8,302,300,1.006666667
12865ca6eb22cd79,300,364,0.824175824
1286b29530044dfa,300,300,1
1286c6413e1f7d3f,376,300,1.253333333
1287d75b0122f28f,300,346,0.867052023
1288e58591cf9a97,300,389,0.771208226
1289c08f8f4531ae,300,311,0.964630225
128a25c9a31b3585,371,300,1.236666667
128aaa66c4ab1d8,300,1528,0.196335079
128b15d7b2d1a548,300,344,0.872093023
128ce43ffede5897,300,954,0.314465409
128d3d3cb038b3e0,300,430,0.697674419
128d5ef606d4f11e,399,300,1.33
128ec499c2d85d57,300,386,0.777202073
128ece47653eda29,300,476,0.630252101
128ef9114dceec15,389,300,1.296666667
128f0a657f0cc015,329,300,1.096666667
128f0ebdcc93f4e5,300,464,0.646551724
128f339554d37da7,481,300,1.603333333
128fa46a1e2f0eed,409,300,1.363333333
128fa5fa80e8c6b9,400,300,1.333333333
128fd2b361624cbc,300,423,0.709219858
1291086241ca870d,384,300,1.28
1291f3dcc068f271,300,2141,0.140121439
129269751d514574,300,315,0.952380952
1292ad12e4a546ca,338,300,1.126666667
1293e909484e2b43,300,301,0.996677741
12950551368243c2,300,353,0.849858357
1295ce178d24e5ff,431,300,1.436666667
12967189259f9ba,300,504,0.595238095
12969885908b167b,300,400,0.75
129798eab5f34b89,321,300,1.07
129825cc3aa2c566,433,300,1.443333333
1298d8c6c568683a,300,415,0.722891566
129a760bdedee73d,300,533,0.562851782
129a7712df1f6fc6,300,354,0.847457627
129ad4ca1cd6e37e,300,449,0.668151448
129b10839bb1893f,300,549,0.546448087
129b1e172c5f6f68,375,300,1.25
129b424e76248331,414,300,1.38
129b43ed73b4f2e3,300,352,0.852272727
129bb9c549645364,300,500,0.6
129bdf46e134738e,300,300,1
129ceb83ca63ac05,300,330,0.909090909
129f087d24f85960,300,346,0.867052023
129f30943da46229,300,567,0.529100529
129fc7d4a6bb0d95,300,375,0.8
129fede7805ffc4b,399,300,1.33
12a0db30ad6f4582,347,300,1.156666667
12a21a337c2e1872,300,300,1
12a248cabb71d4f5,300,523,0.573613767
12a26e43e704994b,368,300,1.226666667
12a28f59ab212126,375,300,1.25
12a2c79e252279a7,300,399,0.751879699
12a36dc44e6e4ba1,300,499,0.601202405
12a3c420a19d5b3e,300,366,0.819672131
12a406b9d6160755,300,584,0.51369863
12a415a984d1a74c,300,345,0.869565217
12a438bc21750bd7,450,300,1.5
12a50b7552269a0e,300,319,0.940438871
12a69b8493479bf6,300,498,0.602409639
12a6affe3a35f725,557,300,1.856666667
12a795a4b7ce764b,300,534,0.561797753
12a82df5e077cb59,570,300,1.9
12a8799841757eb3,300,455,0.659340659
12a8b0811b6178ce,300,396,0.757575758
12a8dbea39b73512,342,300,1.14
12aa02b7d7c3e199,300,396,0.757575758
12ab13fe2a6b9a01,300,414,0.724637681
12abb3b076a4df99,300,845,0.355029586
12abfbdc38dbbf07,300,464,0.646551724
12ae85333f996730,300,456,0.657894737
12aeefc799045176,300,459,0.653594771
12afadc4c66ffa6a,300,400,0.75
12b0975b07b91fa6,300,450,0.666666667
12b0eb5504daf853,300,309,0.970873786
12b13c08ad19ed14,579,300,1.93
12b1745ee1d274b2,409,300,1.363333333
12b186f023ff71a5,400,300,1.333333333
12b19ae13ea2e4e6,300,307,0.977198697
12b1dd3479810570,300,535,0.560747664
12b21d1dae70251f,380,300,1.266666667
12b3097d2323b5f2,330,300,1.1
12b33d0c68d19300,300,302,0.993377483
12b4deedc6e4e37a,497,300,1.656666667
12b4fb09d9e21f7,329,300,1.096666667
12b55c6a409853ad,300,449,0.668151448
12b5faa0e1f35626,300,418,0.717703349
12b6365f1de8aecd,395,300,1.316666667
12b6e8cfe5bb662e,300,570,0.526315789
12b74c2bc9ed2ac3,300,375,0.8
12b7bde1a9c2bb9a,374,300,1.246666667
12b8e25b89c95e04,426,300,1.42
12b929802ac0087f,387,300,1.29
12b96a361c062446,300,596,0.503355705
12b983caca46b8a2,300,459,0.653594771
12ba7f73f879fe36,300,563,0.53285968
12ba8dc8943574bd,300,479,0.626304802
12bb2662a1ef97b2,300,300,1
12bbcde50131e551,542,300,1.806666667
12bc22d07adaf824,400,300,1.333333333
12bc30c9ad888cc4,523,300,1.743333333
12bc612e155ee4d0,303,300,1.01
12bc6c8e52c4397e,300,477,0.628930818
12bc7a1bc87800aa,300,449,0.668151448
12bcb427a7a2e338,449,300,1.496666667
12bd8c2eb8f40d7b,300,300,1
12be2546f563a196,300,392,0.765306122
12bebb637ff4366c,398,300,1.326666667
12bede6dea7869d6,369,300,1.23
12bf1b645179e41e,300,300,1
12bf59cb4d7a4d7c,300,329,0.911854103
12c0308cfb7d4b10,301,300,1.003333333
12c040ec6c9573bb,300,512,0.5859375
12c05d94c43afaf,540,300,1.8
12c0b68283c35766,700,300,2.333333333
12c0e3618adfc6d1,300,757,0.396301189
12c13e4d72a14ea9,419,300,1.396666667
12c163acf1dc86d4,2046,300,6.82
12c1712ff4572cc0,300,373,0.804289544
12c245f748b87c90,990,300,3.3
12c31937e45e0a36,300,430,0.697674419
12c3618625a0efc9,300,400,0.75
12c378aa68f9dc05,300,355,0.845070423
12c3f7851c903e75,433,300,1.443333333
12c3fea9364e8383,300,450,0.666666667
12c4acc4efa05d9a,339,300,1.13
12c4c106fc1e163,300,300,1
12c540072b0d963f,300,475,0.631578947
12c5c8899eda1945,378,300,1.26
12c60d4398fdde84,300,506,0.592885375
12c60f1f9ab2c34d,300,580,0.517241379
12c63587bc3a4e05,300,300,1
12c6eedaf5a11d94,314,300,1.046666667
